geo_id,geography_name,borough,total_renter_households,rent_burdened_households,severely_rent_burdened_households,rent_burden_rate,severe_rent_burden_rate
1400000US36047097400,Census Tract 974; Kings County; New York,Brooklyn,312,126,93,40.4,29.8
1400000US36047065800,Census Tract 658; Kings County; New York,Brooklyn,121,68,36,56.2,29.8
1400000US36047078200,Census Tract 782; Kings County; New York,Brooklyn,1187,598,354,50.4,29.8
1400000US36047086600,Census Tract 866; Kings County; New York,Brooklyn,932,497,278,53.3,29.8
1400000US36047079602,Census Tract 796.02; Kings County; New York,Brooklyn,1739,951,519,54.7,29.8
1400000US36047039900,Census Tract 399; Kings County; New York,Brooklyn,1328,646,397,48.6,29.9
1400000US36047038300,Census Tract 383; Kings County; New York,Brooklyn,1400,636,418,45.4,29.9
1400000US36047080400,Census Tract 804; Kings County; New York,Brooklyn,1080,510,323,47.2,29.9
1400000US36047059200,Census Tract 592; Kings County; New York,Brooklyn,864,420,258,48.6,29.9
1400000US36047050001,Census Tract 500.01; Kings County; New York,Brooklyn,383,217,115,56.7,30.0
1400000US36047024800,Census Tract 248; Kings County; New York,Brooklyn,420,245,127,58.3,30.2
1400000US36047027000,Census Tract 270; Kings County; New York,Brooklyn,630,297,190,47.1,30.2
1400000US36047029600,Census Tract 296; Kings County; New York,Brooklyn,1472,826,447,56.1,30.4
1400000US36047058400,Census Tract 584; Kings County; New York,Brooklyn,884,547,269,61.9,30.4
1400000US36047020800,Census Tract 208; Kings County; New York,Brooklyn,553,279,168,50.5,30.4
1400000US36047046202,Census Tract 462.02; Kings County; New York,Brooklyn,194,139,59,71.6,30.4
1400000US36047033900,Census Tract 339; Kings County; New York,Brooklyn,1412,767,431,54.3,30.5
1400000US36047008000,Census Tract 80; Kings County; New York,Brooklyn,1035,544,318,52.6,30.7
1400000US36047086800,Census Tract 868; Kings County; New York,Brooklyn,1079,603,331,55.9,30.7
1400000US36047024500,Census Tract 245; Kings County; New York,Brooklyn,1358,615,418,45.3,30.8
1400000US36047066200,Census Tract 662; Kings County; New York,Brooklyn,123,92,38,74.8,30.9
1400000US36047035900,Census Tract 359; Kings County; New York,Brooklyn,2143,910,662,42.5,30.9
1400000US36047019800,Census Tract 198; Kings County; New York,Brooklyn,230,131,71,57.0,30.9
1400000US36047062200,Census Tract 622; Kings County; New York,Brooklyn,686,377,212,55.0,30.9
1400000US36047049100,Census Tract 491; Kings County; New York,Brooklyn,2166,1241,669,57.3,30.9
1400000US36047049000,Census Tract 490; Kings County; New York,Brooklyn,1605,865,498,53.9,31.0
1400000US36047051002,Census Tract 510.02; Kings County; New York,Brooklyn,1513,798,472,52.7,31.2
1400000US36047040100,Census Tract 401; Kings County; New York,Brooklyn,1113,733,347,65.9,31.2
1400000US36047035101,Census Tract 351.01; Kings County; New York,Brooklyn,756,551,236,72.9,31.2
1400000US36047060600,Census Tract 606; Kings County; New York,Brooklyn,687,436,215,63.5,31.3
1400000US36047031900,Census Tract 319; Kings County; New York,Brooklyn,966,428,302,44.3,31.3
1400000US36047069601,Census Tract 696.01; Kings County; New York,Brooklyn,755,491,236,65.0,31.3
1400000US36047051001,Census Tract 510.01; Kings County; New York,Brooklyn,1580,876,495,55.4,31.3
1400000US36047005800,Census Tract 58; Kings County; New York,Brooklyn,1123,647,352,57.6,31.3
1400000US36047114400,Census Tract 1144; Kings County; New York,Brooklyn,606,314,190,51.8,31.4
1400000US36047073200,Census Tract 732; Kings County; New York,Brooklyn,235,109,74,46.4,31.5
1400000US36047047000,Census Tract 470; Kings County; New York,Brooklyn,263,158,83,60.1,31.6
1400000US36047119800,Census Tract 1198; Kings County; New York,Brooklyn,760,304,240,40.0,31.6
1400000US36047028600,Census Tract 286; Kings County; New York,Brooklyn,1598,1069,507,66.9,31.7
1400000US36047003500,Census Tract 35; Kings County; New York,Brooklyn,980,476,311,48.6,31.7
1400000US36047009600,Census Tract 96; Kings County; New York,Brooklyn,1233,727,391,59.0,31.7
1400000US36047036900,Census Tract 369; Kings County; New York,Brooklyn,2057,940,653,45.7,31.7
1400000US36047098200,Census Tract 982; Kings County; New York,Brooklyn,1608,787,512,48.9,31.8
1400000US36047010401,Census Tract 104.01; Kings County; New York,Brooklyn,515,252,164,48.9,31.8
1400000US36047082000,Census Tract 820; Kings County; New York,Brooklyn,2256,1359,718,60.2,31.8
1400000US36047032300,Census Tract 323; Kings County; New York,Brooklyn,1340,607,428,45.3,31.9
1400000US36047036600,Census Tract 366; Kings County; New York,Brooklyn,1073,626,342,58.3,31.9
1400000US36047045400,Census Tract 454; Kings County; New York,Brooklyn,312,140,100,44.9,32.1
1400000US36047044100,Census Tract 441; Kings County; New York,Brooklyn,1752,840,563,47.9,32.1
1400000US36047033100,Census Tract 331; Kings County; New York,Brooklyn,1431,698,459,48.8,32.1
1400000US36047024400,Census Tract 244; Kings County; New York,Brooklyn,672,374,218,55.7,32.4
1400000US36047043200,Census Tract 432; Kings County; New York,Brooklyn,944,511,307,54.1,32.5
1400000US36047053800,Census Tract 538; Kings County; New York,Brooklyn,2071,1176,677,56.8,32.7
1400000US36047041900,Census Tract 419; Kings County; New York,Brooklyn,1058,584,347,55.2,32.8
1400000US36047054400,Census Tract 544; Kings County; New York,Brooklyn,950,483,312,50.8,32.8
1400000US36047025100,Census Tract 251; Kings County; New York,Brooklyn,1512,746,496,49.3,32.8
1400000US36047113000,Census Tract 1130; Kings County; New York,Brooklyn,1287,791,423,61.5,32.9
1400000US36047023500,Census Tract 235; Kings County; New York,Brooklyn,1180,616,388,52.2,32.9
1400000US36047009202,Census Tract 92.02; Kings County; New York,Brooklyn,899,555,296,61.7,32.9
1400000US36047120803,Census Tract 1208.03; Kings County; New York,Brooklyn,400,132,132,33.0,33.0
1400000US36047054600,Census Tract 546; Kings County; New York,Brooklyn,1551,843,512,54.4,33.0
1400000US36047088800,Census Tract 888; Kings County; New York,Brooklyn,1098,673,364,61.3,33.2
1400000US36047044400,Census Tract 444; Kings County; New York,Brooklyn,711,374,236,52.6,33.2
1400000US36047007200,Census Tract 72; Kings County; New York,Brooklyn,524,323,174,61.6,33.2
1400000US36047040600,Census Tract 406; Kings County; New York,Brooklyn,705,336,235,47.7,33.3
1400000US36047035302,Census Tract 353.02; Kings County; New York,Brooklyn,738,359,246,48.6,33.3
1400000US36047079601,Census Tract 796.01; Kings County; New York,Brooklyn,1356,644,452,47.5,33.3
1400000US36047100400,Census Tract 1004; Kings County; New York,Brooklyn,323,169,108,52.3,33.4
1400000US36047030400,Census Tract 304; Kings County; New York,Brooklyn,802,423,268,52.7,33.4
1400000US36047047200,Census Tract 472; Kings County; New York,Brooklyn,338,189,113,55.9,33.4
1400000US36047027700,Census Tract 277; Kings County; New York,Brooklyn,1418,686,475,48.4,33.5
1400000US36047009800,Census Tract 98; Kings County; New York,Brooklyn,1597,955,537,59.8,33.6
1400000US36047043400,Census Tract 434; Kings County; New York,Brooklyn,926,497,311,53.7,33.6
1400000US36047021300,Census Tract 213; Kings County; New York,Brooklyn,1850,877,622,47.4,33.6
1400000US36047062600,Census Tract 626; Kings County; New York,Brooklyn,456,237,153,52.0,33.6
1400000US36047060000,Census Tract 600; Kings County; New York,Brooklyn,1399,617,472,44.1,33.7
1400000US36047019600,Census Tract 196; Kings County; New York,Brooklyn,835,482,281,57.7,33.7
1400000US36047113200,Census Tract 1132; Kings County; New York,Brooklyn,777,366,262,47.1,33.7
1400000US36047080600,Census Tract 806; Kings County; New York,Brooklyn,1049,640,354,61.0,33.7
1400000US36047030900,Census Tract 309; Kings County; New York,Brooklyn,797,428,269,53.7,33.8
1400000US36047091600,Census Tract 916; Kings County; New York,Brooklyn,1595,768,541,48.2,33.9
1400000US36047082800,Census Tract 828; Kings County; New York,Brooklyn,1122,624,382,55.6,34.0
1400000US36047112600,Census Tract 1126; Kings County; New York,Brooklyn,1302,546,443,41.9,34.0
1400000US36047029200,Census Tract 292; Kings County; New York,Brooklyn,703,445,239,63.3,34.0
1400000US36047042600,Census Tract 426; Kings County; New York,Brooklyn,1006,634,344,63.0,34.2
1400000US36047033702,Census Tract 337.02; Kings County; New York,Brooklyn,371,162,127,43.7,34.2
1400000US36047093600,Census Tract 936; Kings County; New York,Brooklyn,268,141,92,52.6,34.3
1400000US36047116000,Census Tract 1160; Kings County; New York,Brooklyn,616,287,211,46.6,34.3
1400000US36047112000,Census Tract 1120; Kings County; New York,Brooklyn,783,389,269,49.7,34.4
1400000US36047010802,Census Tract 108.02; Kings County; New York,Brooklyn,553,248,190,44.8,34.4
1400000US36047037401,Census Tract 374.01; Kings County; New York,Brooklyn,1210,685,418,56.6,34.5
1400000US36047063800,Census Tract 638; Kings County; New York,Brooklyn,249,143,86,57.4,34.5
1400000US36047051601,Census Tract 516.01; Kings County; New York,Brooklyn,1749,863,603,49.3,34.5
1400000US36047087800,Census Tract 878; Kings County; New York,Brooklyn,821,485,283,59.1,34.5
1400000US36047083000,Census Tract 830; Kings County; New York,Brooklyn,1689,786,585,46.5,34.6
1400000US36047101400,Census Tract 1014; Kings County; New York,Brooklyn,315,196,109,62.2,34.6
1400000US36047062000,Census Tract 620; Kings County; New York,Brooklyn,167,113,58,67.7,34.7
1400000US36047045300,Census Tract 453; Kings County; New York,Brooklyn,683,348,237,51.0,34.7
1400000US36047013000,Census Tract 130; Kings County; New York,Brooklyn,1264,689,439,54.5,34.7
1400000US36047008200,Census Tract 82; Kings County; New York,Brooklyn,1200,708,418,59.0,34.8
1400000US36047111800,Census Tract 1118; Kings County; New York,Brooklyn,873,641,304,73.4,34.8
1400000US36047034901,Census Tract 349.01; Kings County; New York,Brooklyn,796,333,277,41.8,34.8
1400000US36047046000,Census Tract 460; Kings County; New York,Brooklyn,712,428,248,60.1,34.8
1400000US36047069800,Census Tract 698; Kings County; New York,Brooklyn,86,30,30,34.9,34.9
1400000US36047034700,Census Tract 347; Kings County; New York,Brooklyn,1451,788,507,54.3,34.9
1400000US36047118600,Census Tract 1186; Kings County; New York,Brooklyn,473,300,165,63.4,34.9
1400000US36047012600,Census Tract 126; Kings County; New York,Brooklyn,613,331,214,54.0,34.9
1400000US36047036502,Census Tract 365.02; Kings County; New York,Brooklyn,665,424,233,63.8,35.0
1400000US36047027400,Census Tract 274; Kings County; New York,Brooklyn,599,356,210,59.4,35.1
1400000US36047070000,Census Tract 700; Kings County; New York,Brooklyn,333,181,117,54.4,35.1
1400000US36047038700,Census Tract 387; Kings County; New York,Brooklyn,1110,594,390,53.5,35.1
1400000US36047080200,Census Tract 802; Kings County; New York,Brooklyn,1277,603,448,47.2,35.1
1400000US36047025901,Census Tract 259.01; Kings County; New York,Brooklyn,724,451,255,62.3,35.2
1400000US36047022400,Census Tract 224; Kings County; New York,Brooklyn,726,441,256,60.7,35.3
1400000US36047028100,Census Tract 281; Kings County; New York,Brooklyn,1773,1024,627,57.8,35.4
1400000US36047045800,Census Tract 458; Kings County; New York,Brooklyn,147,87,52,59.2,35.4
1400000US36047048000,Census Tract 480; Kings County; New York,Brooklyn,826,599,293,72.5,35.5
1400000US36047101600,Census Tract 1016; Kings County; New York,Brooklyn,76,27,27,35.5,35.5
1400000US36047049400,Census Tract 494; Kings County; New York,Brooklyn,1515,637,541,42.0,35.7
1400000US36047086200,Census Tract 862; Kings County; New York,Brooklyn,883,567,315,64.2,35.7
1400000US36047078602,Census Tract 786.02; Kings County; New York,Brooklyn,493,331,176,67.1,35.7
1400000US36047041700,Census Tract 417; Kings County; New York,Brooklyn,1234,673,442,54.5,35.8
1400000US36047079202,Census Tract 792.02; Kings County; New York,Brooklyn,516,267,185,51.7,35.9
1400000US36047117000,Census Tract 1170; Kings County; New York,Brooklyn,624,232,226,37.2,36.2
1400000US36047114201,Census Tract 1142.01; Kings County; New York,Brooklyn,284,133,103,46.8,36.3
1400000US36047089200,Census Tract 892; Kings County; New York,Brooklyn,1395,817,506,58.6,36.3
1400000US36047083200,Census Tract 832; Kings County; New York,Brooklyn,336,223,122,66.4,36.3
1400000US36047013200,Census Tract 132; Kings County; New York,Brooklyn,390,165,142,42.3,36.4
1400000US36047065600,Census Tract 656; Kings County; New York,Brooklyn,33,24,12,72.7,36.4
1400000US36047087200,Census Tract 872; Kings County; New York,Brooklyn,534,326,195,61.0,36.5
1400000US36047028501,Census Tract 285.01; Kings County; New York,Brooklyn,315,185,115,58.7,36.5
1400000US36047067800,Census Tract 678; Kings County; New York,Brooklyn,426,200,156,46.9,36.6
1400000US36047059402,Census Tract 594.02; Kings County; New York,Brooklyn,801,485,294,60.5,36.7
1400000US36047114202,Census Tract 1142.02; Kings County; New York,Brooklyn,787,428,290,54.4,36.8
1400000US36047112400,Census Tract 1124; Kings County; New York,Brooklyn,1035,581,382,56.1,36.9
1400000US36047064200,Census Tract 642; Kings County; New York,Brooklyn,586,347,217,59.2,37.0
1400000US36047102600,Census Tract 1026; Kings County; New York,Brooklyn,389,273,144,70.2,37.0
1400000US36047040900,Census Tract 409; Kings County; New York,Brooklyn,1135,668,421,58.9,37.1
1400000US36047110400,Census Tract 1104; Kings County; New York,Brooklyn,1089,607,405,55.7,37.2
1400000US36047114600,Census Tract 1146; Kings County; New York,Brooklyn,572,315,213,55.1,37.2
1400000US36047059600,Census Tract 596; Kings County; New York,Brooklyn,413,219,154,53.0,37.3
1400000US36047017400,Census Tract 174; Kings County; New York,Brooklyn,244,120,91,49.2,37.3
1400000US36047010200,Census Tract 102; Kings County; New York,Brooklyn,946,519,354,54.9,37.4
1400000US36047107001,Census Tract 1070.01; Kings County; New York,Brooklyn,1413,910,528,64.4,37.4
1400000US36047002200,Census Tract 22; Kings County; New York,Brooklyn,1012,655,378,64.7,37.4
1400000US36047046400,Census Tract 464; Kings County; New York,Brooklyn,315,154,118,48.9,37.5
1400000US36047000200,Census Tract 2; Kings County; New York,Brooklyn,259,174,97,67.2,37.5
1400000US36047042900,Census Tract 429; Kings County; New York,Brooklyn,1883,1321,708,70.2,37.6
1400000US36047088200,Census Tract 882; Kings County; New York,Brooklyn,2227,1379,840,61.9,37.7
1400000US36047084600,Census Tract 846; Kings County; New York,Brooklyn,252,140,95,55.6,37.7
1400000US36047038200,Census Tract 382; Kings County; New York,Brooklyn,1822,1111,686,61.0,37.7
1400000US36047094401,Census Tract 944.01; Kings County; New York,Brooklyn,492,278,186,56.5,37.8
1400000US36047053900,Census Tract 539; Kings County; New York,Brooklyn,740,473,280,63.9,37.8
1400000US36047038800,Census Tract 388; Kings County; New York,Brooklyn,903,521,341,57.7,37.8
1400000US36047035400,Census Tract 354; Kings County; New York,Brooklyn,1452,721,549,49.7,37.8
1400000US36047117201,Census Tract 1172.01; Kings County; New York,Brooklyn,316,164,120,51.9,38.0
1400000US36047015200,Census Tract 152; Kings County; New York,Brooklyn,403,217,153,53.8,38.0
1400000US36047012200,Census Tract 122; Kings County; New York,Brooklyn,1065,621,405,58.3,38.0
1400000US36047053000,Census Tract 530; Kings County; New York,Brooklyn,824,385,314,46.7,38.1
1400000US36047037402,Census Tract 374.02; Kings County; New York,Brooklyn,1824,1108,695,60.7,38.1
1400000US36047027600,Census Tract 276; Kings County; New York,Brooklyn,956,552,366,57.7,38.3
1400000US36047055400,Census Tract 554; Kings County; New York,Brooklyn,1469,896,565,61.0,38.5
1400000US36047041100,Census Tract 411; Kings County; New York,Brooklyn,793,613,306,77.3,38.6
1400000US36047099800,Census Tract 998; Kings County; New York,Brooklyn,783,399,303,51.0,38.7
1400000US36047019300,Census Tract 193; Kings County; New York,Brooklyn,1304,715,505,54.8,38.7
1400000US36047045200,Census Tract 452; Kings County; New York,Brooklyn,482,303,187,62.9,38.8
1400000US36047055000,Census Tract 550; Kings County; New York,Brooklyn,1086,584,421,53.8,38.8
1400000US36047102400,Census Tract 1024; Kings County; New York,Brooklyn,167,115,65,68.9,38.9
1400000US36047057800,Census Tract 578; Kings County; New York,Brooklyn,803,481,312,59.9,38.9
1400000US36047044200,Census Tract 442; Kings County; New York,Brooklyn,440,271,171,61.6,38.9
1400000US36047054800,Census Tract 548; Kings County; New York,Brooklyn,455,222,177,48.8,38.9
1400000US36047100800,Census Tract 1008; Kings County; New York,Brooklyn,281,142,110,50.5,39.1
1400000US36047076200,Census Tract 762; Kings County; New York,Brooklyn,1299,692,508,53.3,39.1
1400000US36047013600,Census Tract 136; Kings County; New York,Brooklyn,943,542,370,57.5,39.2
1400000US36047039000,Census Tract 390; Kings County; New York,Brooklyn,301,187,119,62.1,39.5
1400000US36047063200,Census Tract 632; Kings County; New York,Brooklyn,162,107,64,66.0,39.5
1400000US36047043800,Census Tract 438; Kings County; New York,Brooklyn,721,425,285,58.9,39.5
1400000US36047033500,Census Tract 335; Kings County; New York,Brooklyn,453,260,179,57.4,39.5
1400000US36047032900,Census Tract 329; Kings County; New York,Brooklyn,1538,827,609,53.8,39.6
1400000US36047029700,Census Tract 297; Kings County; New York,Brooklyn,1090,623,432,57.2,39.6
1400000US36047101000,Census Tract 1010; Kings County; New York,Brooklyn,388,232,154,59.8,39.7
1400000US36047034100,Census Tract 341; Kings County; New York,Brooklyn,1071,545,425,50.9,39.7
1400000US36047041000,Census Tract 410; Kings County; New York,Brooklyn,295,154,117,52.2,39.7
1400000US36047021000,Census Tract 210; Kings County; New York,Brooklyn,634,393,252,62.0,39.7
